group,item,condition,context,context_audio,sentence,sentence_audio,image
GROUP_1_3,15,distr_2,"Zvířecí kamarádi medvěd a divočák byli na procházce lesem. Cestou ale narazili na velké kameny, které museli přeskočit",context_14.mp3,Každý přeskočil dva kameny.,item_14_b.mp3,vylet_v_lese_2.jpg
GROUP_1_0,16,cumul_1,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Ženy zalily dvě květiny.,item_15_a.mp3,zalevani_1.jpg
GROUP_1_1,16,cumul_2,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Ženy zalily dvě květiny.,item_15_a.mp3,zalevani_2.jpg
GROUP_1_3,16,distr_1,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Každá zalila dvě květiny.,item_15_b.mp3,zalevani_1.jpg
GROUP_1_2,16,distr_2,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Každá zalila dvě květiny.,item_15_b.mp3,zalevani_2.jpg
GROUP_2_0,1,cumul_1,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Děti si koupily 2 bonbóny.,item_0_a.mp3,bonbony_1.jpg
GROUP_2_1,1,cumul_2,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Děti si koupily 2 bonbóny.,item_0_a.mp3,bonbony_2.jpg
GROUP_2_2,1,distr_1,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Každé si koupilo 2 bonbóny.,item_0_b.mp3,bonbony_1.jpg
GROUP_2_3,1,distr_2,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Každé si koupilo 2 bonbóny.,item_0_b.mp3,bonbony_2.jpg
GROUP_2_3,2,cumul_1,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Kamarádi dostali 2 dárky.,item_1_a.mp3,darky_1.jpg
GROUP_2_2,2,cumul_2,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Kamarádi dostali 2 dárky.,item_1_a.mp3,darky_2.jpg
GROUP_2_1,2,distr_1,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Každý dostal 2 dárky.,item_1_b.mp3,darky_1.jpg
GROUP_2_0,2,distr_2,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Každý dostal 2 dárky.,item_1_b.mp3,darky_2.jpg
GROUP_2_2,3,cumul_1,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Draci unesli 2 princezny.,item_2_a.mp3,draci_1.jpg
GROUP_2_3,3,cumul_2,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Draci unesli 2 princezny.,item_2_a.mp3,draci_2.jpg
GROUP_2_0,3,distr_1,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Každý unesl 2 princezny.,item_2_b.mp3,draci_1.jpg
GROUP_2_1,3,distr_2,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Každý unesl 2 princezny.,item_2_b.mp3,draci_2.jpg
GROUP_2_1,4,cumul_1,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Sousedé si vzali dvě jablíčka.,item_3_a.mp3,jezek_medved_1.jpg
GROUP_2_0,4,cumul_2,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Sousedé si vzali dvě jablíčka.,item_3_a.mp3,jezek_medved_2.jpg
GROUP_2_3,4,distr_1,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Každý si vzal dvě jablíčka.,item_3_b.mp3,jezek_medved_1.jpg
GROUP_2_2,4,distr_2,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Každý si vzal dvě jablíčka.,item_3_b.mp3,jezek_medved_2.jpg
GROUP_2_3,5,cumul_1,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Dívky upekly dva koláče.,item_4_a.mp3,kolace_1.jpg
GROUP_2_2,5,cumul_2,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Dívky upekly dva koláče.,item_4_a.mp3,kolace_2.jpg
GROUP_2_1,5,distr_1,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Každá upekla dva koláče.,item_4_b.mp3,kolace_1.jpg
GROUP_2_0,5,distr_2,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Každá upekla dva koláče.,item_4_b.mp3,kolace_2.jpg
GROUP_2_2,6,cumul_1,"Včeličky Ája a Mája sbíraly celý den med. Když měly naplněné kbelíčky, letěly domů.",context_5.mp3,Včeličky nasbíraly dva kbelíčky plné medu.,item_5_a.mp3,vcely_med_1.jpg
GROUP_2_3,6,cumul_2,"Včeličky Ája a Mája sbíraly celý den med. Když měly naplněné kbelíčky, letěly domů.",context_5.mp3,Včeličky nasbíraly dva kbelíčky plné medu.,item_5_a.mp3,vcely_med_2.jpg
GROUP_2_0,6,distr_1,"Včeličky Ája a Mája sbíraly celý den med. Když měly naplněné kbelíčky, letěly domů.",context_5.mp3,Každá nasbírala dva kbelíčky plné medu.,item_5_b.mp3,vcely_med_1.jpg
GROUP_2_1,6,distr_2,"Včeličky Ája a Mája sbíraly celý den med. Když měly naplněné kbelíčky, letěly domů.",context_5.mp3,Každá nasbírala dva kbelíčky plné medu.,item_5_b.mp3,vcely_med_2.jpg
GROUP_2_1,7,cumul_1,Bylo horké letní odpoledne a sourozenci prodávali před domem ovocné limonády.,context_6.mp3,Sourozenci prodali dvě limonády.,item_6_a.mp3,limonady_1.jpg
GROUP_2_0,7,cumul_2,Bylo horké letní odpoledne a sourozenci prodávali před domem ovocné limonády.,context_6.mp3,Sourozenci prodali dvě limonády.,item_6_a.mp3,limonady_2.jpg
GROUP_2_3,7,distr_1,Bylo horké letní odpoledne a sourozenci prodávali před domem ovocné limonády.,context_6.mp3,Každý prodal dvě limonády.,item_6_b.mp3,limonady_1.jpg
GROUP_2_2,7,distr_2,Bylo horké letní odpoledne a sourozenci prodávali před domem ovocné limonády.,context_6.mp3,Každý prodal dvě limonády.,item_6_b.mp3,limonady_2.jpg
GROUP_2_0,8,cumul_1,"V každém domě žijí ponožkorouti. Jsou to malé barevné příšerky, které se živí zapomenutými ponožkami.",context_7.mp3,Ponožkožrouti snědli dvě ponožky.,item_7_a.mp3,ponozky_1.jpg
GROUP_2_1,8,cumul_2,"V každém domě žijí ponožkorouti. Jsou to malé barevné příšerky, které se živí zapomenutými ponožkami.",context_7.mp3,Ponožkožrouti snědli dvě ponožky.,item_7_a.mp3,ponozky_2.jpg
GROUP_2_2,8,distr_1,"V každém domě žijí ponožkorouti. Jsou to malé barevné příšerky, které se živí zapomenutými ponožkami.",context_7.mp3,Každý snědl dvě ponožky.,item_7_b.mp3,ponozky_1.jpg
GROUP_2_3,8,distr_2,"V každém domě žijí ponožkorouti. Jsou to malé barevné příšerky, které se živí zapomenutými ponožkami.",context_7.mp3,Každý snědl dvě ponožky.,item_7_b.mp3,ponozky_2.jpg
GROUP_2_3,9,cumul_1,"Na moři řádili obávaní piráti Vigo a Tigo, kteří uloupili truhlice plné zlatých dukátů.",context_8.mp3,Piráti uloupili dvě truhlice plné zlata.,item_8_a.mp3,pirati_1.jpg
GROUP_2_2,9,cumul_2,"Na moři řádili obávaní piráti Vigo a Tigo, kteří uloupili truhlice plné zlatých dukátů.",context_8.mp3,Piráti uloupili dvě truhlice plné zlata.,item_8_a.mp3,pirati_2.jpg
GROUP_2_1,9,distr_1,"Na moři řádili obávaní piráti Vigo a Tigo, kteří uloupili truhlice plné zlatých dukátů.",context_8.mp3,Každý uloupil dvě truhlice plné zlata.,item_8_b.mp3,pirati_1.jpg
GROUP_2_0,9,distr_2,"Na moři řádili obávaní piráti Vigo a Tigo, kteří uloupili truhlice plné zlatých dukátů.",context_8.mp3,Každý uloupil dvě truhlice plné zlata.,item_8_b.mp3,pirati_2.jpg
GROUP_2_2,10,cumul_1,"Bratři Teo a Leo si hráli na louce. Při hře viděli, jak v trávě lezou barevní brouci.",context_9.mp3,Bratři viděli dva brouky.,item_9_a.mp3,brouci_1.jpg
GROUP_2_3,10,cumul_2,"Bratři Teo a Leo si hráli na louce. Při hře viděli, jak v trávě lezou barevní brouci.",context_9.mp3,Bratři viděli dva brouky.,item_9_a.mp3,brouci_2.jpg
GROUP_2_0,10,distr_1,"Bratři Teo a Leo si hráli na louce. Při hře viděli, jak v trávě lezou barevní brouci.",context_9.mp3,Každý viděl dva brouky.,item_9_b.mp3,brouci_1.jpg
GROUP_2_1,10,distr_2,"Bratři Teo a Leo si hráli na louce. Při hře viděli, jak v trávě lezou barevní brouci.",context_9.mp3,Každý viděl dva brouky.,item_9_b.mp3,brouci_2.jpg
GROUP_2_1,11,cumul_1,V restauraci bylo na oběd velmi rušno. Jedna z rodin čekala na své jídlo opravdu dlouho a netrpělivě vyhlížela číšníky. Po chvíli přinesli číšníci dvě jídla. ,context_10.mp3,Číšníci přinesli dvě jídla.,item_10_a.mp3,cisnici_1.jpg
GROUP_2_0,11,cumul_2,V restauraci bylo na oběd velmi rušno. Jedna z rodin čekala na své jídlo opravdu dlouho a netrpělivě vyhlížela číšníky. Po chvíli přinesli číšníci dvě jídla. ,context_10.mp3,Číšníci přinesli dvě jídla.,item_10_a.mp3,cisnici_2.jpg
GROUP_2_3,11,distr_1,V restauraci bylo na oběd velmi rušno. Jedna z rodin čekala na své jídlo opravdu dlouho a netrpělivě vyhlížela číšníky. Po chvíli přinesli číšníci dvě jídla. ,context_10.mp3,Každý přinesl dvě jídla.,item_10_b.mp3,cisnici_1.jpg
GROUP_2_2,11,distr_2,V restauraci bylo na oběd velmi rušno. Jedna z rodin čekala na své jídlo opravdu dlouho a netrpělivě vyhlížela číšníky. Po chvíli přinesli číšníci dvě jídla. ,context_10.mp3,Každý přinesl dvě jídla.,item_10_b.mp3,cisnici_2.jpg
GROUP_2_0,12,cumul_1,Kosmonauti Lola a Lulu vyletěli do vesmíru a navštívili různé planety.,context_11.mp3,Kosmonauti navštívili dvě planety.,item_11_a.mp3,kosmonauti_1.jpg
GROUP_2_1,12,cumul_2,Kosmonauti Lola a Lulu vyletěli do vesmíru a navštívili různé planety.,context_11.mp3,Kosmonauti navštívili dvě planety.,item_11_a.mp3,kosmonauti_2.jpg
GROUP_2_2,12,distr_1,Kosmonauti Lola a Lulu vyletěli do vesmíru a navštívili různé planety.,context_11.mp3,Každý navštívil dvě planety.,item_11_b.mp3,kosmonauti_1.jpg
GROUP_2_3,12,distr_2,Kosmonauti Lola a Lulu vyletěli do vesmíru a navštívili různé planety.,context_11.mp3,Každý navštívil dvě planety.,item_11_b.mp3,kosmonauti_2.jpg
GROUP_2_3,13,cumul_1,Čarodějové vymysleli recept na kouzelný lektvar nesmrtelnosti. Poté tyto kouzelné lektvary vyčarovali.,context_12.mp3,Čarodějové vyčarovali dva kouzelné lektvary.,item_12_a.mp3,lektvary_1.jpg
GROUP_2_2,13,cumul_2,Čarodějové vymysleli recept na kouzelný lektvar nesmrtelnosti. Poté tyto kouzelné lektvary vyčarovali.,context_12.mp3,Čarodějové vyčarovali dva kouzelné lektvary.,item_12_a.mp3,lektvary_2.jpg
GROUP_2_0,13,distr_1,Čarodějové vymysleli recept na kouzelný lektvar nesmrtelnosti. Poté tyto kouzelné lektvary vyčarovali.,context_12.mp3,Každý vyčaroval dva lektvary.,item_12_b.mp3,lektvary_1.jpg
GROUP_2_1,13,distr_2,Čarodějové vymysleli recept na kouzelný lektvar nesmrtelnosti. Poté tyto kouzelné lektvary vyčarovali.,context_12.mp3,Každý vyčaroval dva lektvary.,item_12_b.mp3,lektvary_2.jpg
GROUP_2_2,14,cumul_1,Staří přátelé Hanka a Hynek chodili venčit své pejsky vždy společně. ,context_13.mp3,Staří přátelé venčili dva pejsky.,item_13_a.mp3,venceni_1.jpg
GROUP_2_3,14,cumul_2,Staří přátelé Hanka a Hynek chodili venčit své pejsky vždy společně. ,context_13.mp3,Staří přátelé venčili dva pejsky.,item_13_a.mp3,venceni_2.jpg
GROUP_2_1,14,distr_1,Staří přátelé Hanka a Hynek chodili venčit své pejsky vždy společně. ,context_13.mp3,Každý venčil dva pejsky.,item_13_b.mp3,venceni_1.jpg
GROUP_2_0,14,distr_2,Staří přátelé Hanka a Hynek chodili venčit své pejsky vždy společně. ,context_13.mp3,Každý venčil dva pejsky.,item_13_b.mp3,venceni_2.jpg
GROUP_2_1,15,cumul_1,"Zvířecí kamarádi medvěd a divočák byli na procházce lesem. Cestou ale narazili na velké kameny, které museli přeskočit",context_14.mp3,Zvířecí kamarádi přeskočili dva kameny.,item_14_a.mp3,vylet_v_lese_1.jpg
GROUP_2_0,15,cumul_2,"Zvířecí kamarádi medvěd a divočák byli na procházce lesem. Cestou ale narazili na velké kameny, které museli přeskočit",context_14.mp3,Zvířecí kamarádi přeskočili dva kameny.,item_14_a.mp3,vylet_v_lese_2.jpg
GROUP_2_3,15,distr_1,"Zvířecí kamarádi medvěd a divočák byli na procházce lesem. Cestou ale narazili na velké kameny, které museli přeskočit",context_14.mp3,Každý přeskočil dva kameny.,item_14_b.mp3,vylet_v_lese_1.jpg
GROUP_2_2,15,distr_2,"Zvířecí kamarádi medvěd a divočák byli na procházce lesem. Cestou ale narazili na velké kameny, které museli přeskočit",context_14.mp3,Každý přeskočil dva kameny.,item_14_b.mp3,vylet_v_lese_2.jpg
GROUP_2_0,16,cumul_1,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Ženy zalily dvě květiny.,item_15_a.mp3,zalevani_1.jpg
GROUP_2_1,16,cumul_2,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Ženy zalily dvě květiny.,item_15_a.mp3,zalevani_2.jpg
GROUP_2_2,16,distr_1,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Každá zalila dvě květiny.,item_15_b.mp3,zalevani_1.jpg
GROUP_2_3,16,distr_2,"Na zahradě kvetou květiny, které je potřeba vždy večer zalít. Maminka s tetou je zalévají pravidelně a nezapomínají na ně.",context_15.mp3,Každá zalila dvě květiny.,item_15_b.mp3,zalevani_2.jpg
GROUP_3_0,1,cumul_1,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Děti si koupily 2 bonbóny.,item_0_a.mp3,bonbony_1.jpg
GROUP_3_1,1,cumul_2,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Děti si koupily 2 bonbóny.,item_0_a.mp3,bonbony_2.jpg
GROUP_3_2,1,distr_1,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Každé si koupilo 2 bonbóny.,item_0_b.mp3,bonbony_1.jpg
GROUP_3_3,1,distr_2,Děti Petr a Marie dostaly kapesné a šly si koupit bonbóny.,context_0.mp3,Každé si koupilo 2 bonbóny.,item_0_b.mp3,bonbony_2.jpg
GROUP_3_3,2,cumul_1,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Kamarádi dostali 2 dárky.,item_1_a.mp3,darky_1.jpg
GROUP_3_2,2,cumul_2,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Kamarádi dostali 2 dárky.,item_1_a.mp3,darky_2.jpg
GROUP_3_1,2,distr_1,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Každý dostal 2 dárky.,item_1_b.mp3,darky_1.jpg
GROUP_3_0,2,distr_2,"Kamarádi Oto a Berta dostali k Vánocům dárky, které si hned chtěli ukázat.",context_1.mp3,Každý dostal 2 dárky.,item_1_b.mp3,darky_2.jpg
GROUP_3_2,3,cumul_1,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Draci unesli 2 princezny.,item_2_a.mp3,draci_1.jpg
GROUP_3_3,3,cumul_2,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Draci unesli 2 princezny.,item_2_a.mp3,draci_2.jpg
GROUP_3_0,3,distr_1,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Každý unesl 2 princezny.,item_2_b.mp3,draci_1.jpg
GROUP_3_1,3,distr_2,"V pohádkovém království žili dva draci. Drak Nagu, který byl celý zelený a drak Nogu, který byl celý oranžový. Jednoho dne se rozhodli, že unesou princezny z nedalekého zámku. ",context_2.mp3,Každý unesl 2 princezny.,item_2_b.mp3,draci_2.jpg
GROUP_3_1,4,cumul_1,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Sousedé si vzali dvě jablíčka.,item_3_a.mp3,jezek_medved_1.jpg
GROUP_3_0,4,cumul_2,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Sousedé si vzali dvě jablíčka.,item_3_a.mp3,jezek_medved_2.jpg
GROUP_3_3,4,distr_1,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Každý si vzal dvě jablíčka.,item_3_b.mp3,jezek_medved_1.jpg
GROUP_3_2,4,distr_2,Byl podzim a na zahrádce právě dozrávala jablka. Několik jablek spadlo ze stromu dolů a zvířecí sousedé se o ně podělili.,context_3.mp3,Každý si vzal dvě jablíčka.,item_3_b.mp3,jezek_medved_2.jpg
GROUP_3_3,5,cumul_1,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Dívky upekly dva koláče.,item_4_a.mp3,kolace_1.jpg
GROUP_3_2,5,cumul_2,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Dívky upekly dva koláče.,item_4_a.mp3,kolace_2.jpg
GROUP_3_1,5,distr_1,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Každá upekla dva koláče.,item_4_b.mp3,kolace_1.jpg
GROUP_3_0,5,distr_2,"Ve městě se koná slavnost, na kterou se všichni pilně připravují. Dívky se rozhodly, že napečou koláče.",context_4.mp3,Každá upekla dva koláče.,item_4_b.mp3,kolace_2.jpg
GROUP_3_2,6,cumul_1,"Včeličky Ája a Mája sbíraly celý den med. Když měly naplněné kbelíčky, letěly domů.",context_5.mp3,Včeličky nasbíraly dva kbelíčky plné medu.,item_5_a.mp3,vcely_med_1.jpg
GROUP_3_3,6,cumul_2,"Včeličky Ája a Mája sbíraly celý den med. Když měly naplněné kbelíčky, letěly domů.",context_5.mp3,Včeličky nasbíraly dva kbelíčky plné medu.,item_5_a.mp3,vcely_med_2.jpg
